('lastfm9', {'Total Match': 6998, 'Recall': 0.6998, 'Search Time': 0.24922700000000025, 'Given n*k': 10000, 'Found n*k': 10000, 'unique neighbors': 10000, 'issue': False, 'Total Indexing Count': 4.565089})
('millionSong1', {'Total Match': 2851, 'Recall': 0.71275, 'Search Time': 1.775006999999997, 'Given n*k': 4000, 'Found n*k': 4000, 'unique neighbors': 4000, 'issue': False, 'Total Indexing Count': 84.734108})
('millionSong10', {'Total Match': 2280, 'Recall': 0.57, 'Search Time': 1.3015429999999983, 'Given n*k': 4000, 'Found n*k': 4000, 'unique neighbors': 4000, 'issue': False, 'Total Indexing Count': 81.261077})
('millionSong11', {'Total Match': 1734, 'Recall': 0.4335, 'Search Time': 0.5594689999999991, 'Given n*k': 4000, 'Found n*k': 4000, 'unique neighbors': 4000, 'issue': False, 'Total Indexing Count': 77.11034})
('millionSong2', {'Total Match': 3205, 'Recall': 0.80125, 'Search Time': 3.637885000000005, 'Given n*k': 4000, 'Found n*k': 4000, 'unique neighbors': 4000, 'issue': False, 'Total Indexing Count': 73.797524})
('millionSong3', {'Total Match': 3586, 'Recall': 0.8965, 'Search Time': 5.974009000000006, 'Given n*k': 4000, 'Found n*k': 4000, 'unique neighbors': 4000, 'issue': False, 'Total Indexing Count': 79.011599})
('millionSong4', {'Total Match': 3857, 'Recall': 0.96425, 'Search Time': 12.564072999999969, 'Given n*k': 4000, 'Found n*k': 4000, 'unique neighbors': 4000, 'issue': False, 'Total Indexing Count': 65.417402})
('millionSong5', {'Total Match': 3902, 'Recall': 0.9755, 'Search Time': 21.166796999999992, 'Given n*k': 4000, 'Found n*k': 4000, 'unique neighbors': 4000, 'issue': False, 'Total Indexing Count': 61.059032})
('millionSong6', {'Total Match': 3895, 'Recall': 0.97375, 'Search Time': 22.553071, 'Given n*k': 4000, 'Found n*k': 4000, 'unique neighbors': 4000, 'issue': False, 'Total Indexing Count': 67.659308})
('millionSong7', {'Total Match': 3895, 'Recall': 0.97375, 'Search Time': 21.012105999999985, 'Given n*k': 4000, 'Found n*k': 4000, 'unique neighbors': 4000, 'issue': False, 'Total Indexing Count': 66.767498})
('millionSong8', {'Total Match': 2736, 'Recall': 0.684, 'Search Time': 1.7088889999999977, 'Given n*k': 4000, 'Found n*k': 4000, 'unique neighbors': 4000, 'issue': False, 'Total Indexing Count': 78.540261})
('millionSong9', {'Total Match': 2418, 'Recall': 0.6045, 'Search Time': 1.283906999999999, 'Given n*k': 4000, 'Found n*k': 4000, 'unique neighbors': 4000, 'issue': False, 'Total Indexing Count': 76.321755})
('movielens1', {'Total Match': 98795, 'Recall': 0.98795, 'Search Time': 2.9604760000000625, 'Given n*k': 100000, 'Found n*k': 100000, 'unique neighbors': 100000, 'issue': False, 'Total Indexing Count': 0.327242})
('movielens10', {'Total Match': 98284, 'Recall': 0.98284, 'Search Time': 2.5085279999999996, 'Given n*k': 100000, 'Found n*k': 100000, 'unique neighbors': 100000, 'issue': False, 'Total Indexing Count': 0.148844})
('movielens11', {'Total Match': 64444, 'Recall': 0.64444, 'Search Time': 1.4728539999999435, 'Given n*k': 100000, 'Found n*k': 100000, 'unique neighbors': 100000, 'issue': False, 'Total Indexing Count': 0.153962})
('movielens2', {'Total Match': 85805, 'Recall': 0.85805, 'Search Time': 3.571188000000122, 'Given n*k': 100000, 'Found n*k': 100000, 'unique neighbors': 100000, 'issue': False, 'Total Indexing Count': 0.127106})
('movielens3', {'Total Match': 85805, 'Recall': 0.85805, 'Search Time': 3.602640000000131, 'Given n*k': 100000, 'Found n*k': 100000, 'unique neighbors': 100000, 'issue': False, 'Total Indexing Count': 0.127062})
('movielens4', {'Total Match': 98838, 'Recall': 0.98838, 'Search Time': 3.8435950000001315, 'Given n*k': 100000, 'Found n*k': 100000, 'unique neighbors': 100000, 'issue': False, 'Total Indexing Count': 0.101697})
('movielens5', {'Total Match': 98761, 'Recall': 0.98761, 'Search Time': 4.001681000000162, 'Given n*k': 100000, 'Found n*k': 100000, 'unique neighbors': 100000, 'issue': False, 'Total Indexing Count': 0.080942})
('movielens6', {'Total Match': 98838, 'Recall': 0.98838, 'Search Time': 3.714505000000132, 'Given n*k': 100000, 'Found n*k': 100000, 'unique neighbors': 100000, 'issue': False, 'Total Indexing Count': 0.10158})
('movielens7', {'Total Match': 98838, 'Recall': 0.98838, 'Search Time': 3.626251000000124, 'Given n*k': 100000, 'Found n*k': 100000, 'unique neighbors': 100000, 'issue': False, 'Total Indexing Count': 0.101302})
('movielens8', {'Total Match': 99255, 'Recall': 0.99255, 'Search Time': 3.020154000000048, 'Given n*k': 100000, 'Found n*k': 100000, 'unique neighbors': 100000, 'issue': False, 'Total Indexing Count': 0.157965})
('movielens9', {'Total Match': 98225, 'Recall': 0.98225, 'Search Time': 2.8017070000000417, 'Given n*k': 100000, 'Found n*k': 100000, 'unique neighbors': 100000, 'issue': False, 'Total Indexing Count': 0.178315})
('netflix1', {'Total Match': 99312, 'Recall': 0.99312, 'Search Time': 8.35464300000017, 'Given n*k': 100000, 'Found n*k': 100000, 'unique neighbors': 100000, 'issue': False, 'Total Indexing Count': 1.043375})
('netflix10', {'Total Match': 85490, 'Recall': 0.8549, 'Search Time': 5.748116000000239, 'Given n*k': 100000, 'Found n*k': 100000, 'unique neighbors': 100000, 'issue': False, 'Total Indexing Count': 0.527088})
('netflix11', {'Total Match': 46913, 'Recall': 0.46913, 'Search Time': 2.738305000000022, 'Given n*k': 100000, 'Found n*k': 100000, 'unique neighbors': 100000, 'issue': False, 'Total Indexing Count': 0.515683})
('netflix2', {'Total Match': 99324, 'Recall': 0.99324, 'Search Time': 9.613199999999853, 'Given n*k': 100000, 'Found n*k': 100000, 'unique neighbors': 100000, 'issue': False, 'Total Indexing Count': 0.464851})
('netflix3', {'Total Match': 99324, 'Recall': 0.99324, 'Search Time': 9.383882999999917, 'Given n*k': 100000, 'Found n*k': 100000, 'unique neighbors': 100000, 'issue': False, 'Total Indexing Count': 0.461469})
('netflix4', {'Total Match': 98814, 'Recall': 0.98814, 'Search Time': 9.447200999999858, 'Given n*k': 100000, 'Found n*k': 100000, 'unique neighbors': 100000, 'issue': False, 'Total Indexing Count': 0.353444})
('netflix5', {'Total Match': 98965, 'Recall': 0.98965, 'Search Time': 10.621074999999676, 'Given n*k': 100000, 'Found n*k': 100000, 'unique neighbors': 100000, 'issue': False, 'Total Indexing Count': 0.305647})
('netflix6', {'Total Match': 98814, 'Recall': 0.98814, 'Search Time': 10.007500999999797, 'Given n*k': 100000, 'Found n*k': 100000, 'unique neighbors': 100000, 'issue': False, 'Total Indexing Count': 0.354544})
('netflix7', {'Total Match': 98814, 'Recall': 0.98814, 'Search Time': 9.375347999999942, 'Given n*k': 100000, 'Found n*k': 100000, 'unique neighbors': 100000, 'issue': False, 'Total Indexing Count': 0.360538})
('netflix8', {'Total Match': 99069, 'Recall': 0.99069, 'Search Time': 6.266362000000218, 'Given n*k': 100000, 'Found n*k': 100000, 'unique neighbors': 100000, 'issue': False, 'Total Indexing Count': 0.540255})
('netflix9', {'Total Match': 84247, 'Recall': 0.84247, 'Search Time': 4.281139000000172, 'Given n*k': 100000, 'Found n*k': 100000, 'unique neighbors': 100000, 'issue': False, 'Total Indexing Count': 0.572629})
('notre1', {'Total Match': 2812, 'Recall': 0.703, 'Search Time': 1.0268079999999993, 'Given n*k': 4000, 'Found n*k': 4000, 'unique neighbors': 4000, 'issue': False, 'Total Indexing Count': 8.170791})
('notre10', {'Total Match': 2330, 'Recall': 0.5825, 'Search Time': 0.5461079999999988, 'Given n*k': 4000, 'Found n*k': 4000, 'unique neighbors': 4000, 'issue': False, 'Total Indexing Count': 5.766182})
('notre11', {'Total Match': 1851, 'Recall': 0.46275, 'Search Time': 0.28827799999999976, 'Given n*k': 4000, 'Found n*k': 4000, 'unique neighbors': 4000, 'issue': False, 'Total Indexing Count': 6.203224})
('notre2', {'Total Match': 3217, 'Recall': 0.80425, 'Search Time': 1.9294179999999965, 'Given n*k': 4000, 'Found n*k': 4000, 'unique neighbors': 4000, 'issue': False, 'Total Indexing Count': 5.914729})
('notre3', {'Total Match': 3621, 'Recall': 0.90525, 'Search Time': 3.3906220000000045, 'Given n*k': 4000, 'Found n*k': 4000, 'unique neighbors': 4000, 'issue': False, 'Total Indexing Count': 5.769823})
('notre4', {'Total Match': 3880, 'Recall': 0.97, 'Search Time': 9.287648999999996, 'Given n*k': 4000, 'Found n*k': 4000, 'unique neighbors': 4000, 'issue': False, 'Total Indexing Count': 4.803241})
('notre5', {'Total Match': 3895, 'Recall': 0.97375, 'Search Time': 12.448915999999972, 'Given n*k': 4000, 'Found n*k': 4000, 'unique neighbors': 4000, 'issue': False, 'Total Indexing Count': 4.559373})
('notre6', {'Total Match': 3891, 'Recall': 0.97275, 'Search Time': 11.984123999999978, 'Given n*k': 4000, 'Found n*k': 4000, 'unique neighbors': 4000, 'issue': False, 'Total Indexing Count': 4.838604})
('notre7', {'Total Match': 3891, 'Recall': 0.97275, 'Search Time': 11.783944999999983, 'Given n*k': 4000, 'Found n*k': 4000, 'unique neighbors': 4000, 'issue': False, 'Total Indexing Count': 4.680372})
('notre8', {'Total Match': 2755, 'Recall': 0.68875, 'Search Time': 0.8850670000000009, 'Given n*k': 4000, 'Found n*k': 4000, 'unique neighbors': 4000, 'issue': False, 'Total Indexing Count': 6.504136})
('notre9', {'Total Match': 2467, 'Recall': 0.61675, 'Search Time': 0.673164, 'Given n*k': 4000, 'Found n*k': 4000, 'unique neighbors': 4000, 'issue': False, 'Total Indexing Count': 6.78774})
('nuswide1', {'Total Match': 845, 'Recall': 0.21125, 'Search Time': 3.433611000000003, 'Given n*k': 4000, 'Found n*k': 4000, 'unique neighbors': 4000, 'issue': False, 'Total Indexing Count': 25.955992})
('nuswide10', {'Total Match': 645, 'Recall': 0.16125, 'Search Time': 2.048799999999995, 'Given n*k': 4000, 'Found n*k': 4000, 'unique neighbors': 4000, 'issue': False, 'Total Indexing Count': 21.674655})
('nuswide11', {'Total Match': 494, 'Recall': 0.1235, 'Search Time': 0.8867620000000008, 'Given n*k': 4000, 'Found n*k': 4000, 'unique neighbors': 4000, 'issue': False, 'Total Indexing Count': 21.160166})
('nuswide2', {'Total Match': 1060, 'Recall': 0.265, 'Search Time': 6.529260000000013, 'Given n*k': 4000, 'Found n*k': 4000, 'unique neighbors': 4000, 'issue': False, 'Total Indexing Count': 21.039823})
('nuswide3', {'Total Match': 1429, 'Recall': 0.35725, 'Search Time': 10.40342999999999, 'Given n*k': 4000, 'Found n*k': 4000, 'unique neighbors': 4000, 'issue': False, 'Total Indexing Count': 20.955705})
('nuswide4', {'Total Match': 3224, 'Recall': 0.806, 'Search Time': 26.181729000000026, 'Given n*k': 4000, 'Found n*k': 4000, 'unique neighbors': 4000, 'issue': False, 'Total Indexing Count': 18.943095})
('nuswide5', {'Total Match': 3229, 'Recall': 0.80725, 'Search Time': 40.650613999999955, 'Given n*k': 4000, 'Found n*k': 4000, 'unique neighbors': 4000, 'issue': False, 'Total Indexing Count': 17.641173})
('nuswide6', {'Total Match': 3229, 'Recall': 0.80725, 'Search Time': 26.505424000000026, 'Given n*k': 4000, 'Found n*k': 4000, 'unique neighbors': 4000, 'issue': False, 'Total Indexing Count': 18.100729})
('nuswide7', {'Total Match': 3229, 'Recall': 0.80725, 'Search Time': 26.609594000000033, 'Given n*k': 4000, 'Found n*k': 4000, 'unique neighbors': 4000, 'issue': False, 'Total Indexing Count': 18.156575})
('nuswide8', {'Total Match': 777, 'Recall': 0.19425, 'Search Time': 2.851001000000003, 'Given n*k': 4000, 'Found n*k': 4000, 'unique neighbors': 4000, 'issue': False, 'Total Indexing Count': 22.275373})
('nuswide9', {'Total Match': 681, 'Recall': 0.17025, 'Search Time': 1.6176519999999965, 'Given n*k': 4000, 'Found n*k': 4000, 'unique neighbors': 4000, 'issue': False, 'Total Indexing Count': 20.907694})
('nytimes1', {'Total Match': 190, 'Recall': 0.019, 'Search Time': 0.9946110000000031, 'Given n*k': 10000, 'Found n*k': 9078, 'unique neighbors': 9100, 'issue': True, 'Total Indexing Count': 11.813166})
('nytimes10', {'Total Match': 137, 'Recall': 0.0137, 'Search Time': 0.45907299999999696, 'Given n*k': 10000, 'Found n*k': 9077, 'unique neighbors': 9099, 'issue': True, 'Total Indexing Count': 9.892683})
('nytimes11', {'Total Match': 97, 'Recall': 0.0097, 'Search Time': 0.23356200000000032, 'Given n*k': 10000, 'Found n*k': 9077, 'unique neighbors': 9099, 'issue': True, 'Total Indexing Count': 9.765776})
('nytimes2', {'Total Match': 284, 'Recall': 0.0284, 'Search Time': 1.8267169999999904, 'Given n*k': 10000, 'Found n*k': 10000, 'unique neighbors': 10023, 'issue': False, 'Total Indexing Count': 9.504123})
('nytimes3', {'Total Match': 424, 'Recall': 0.0424, 'Search Time': 3.4429410000000087, 'Given n*k': 10000, 'Found n*k': 10000, 'unique neighbors': 10023, 'issue': False, 'Total Indexing Count': 9.438902})
('nytimes4', {'Total Match': 672, 'Recall': 0.0672, 'Search Time': 9.728626999999973, 'Given n*k': 10000, 'Found n*k': 10000, 'unique neighbors': 10023, 'issue': False, 'Total Indexing Count': 8.812923})
('nytimes5', {'Total Match': 711, 'Recall': 0.0711, 'Search Time': 11.64830899999996, 'Given n*k': 10000, 'Found n*k': 10000, 'unique neighbors': 10023, 'issue': False, 'Total Indexing Count': 8.087383})
('nytimes6', {'Total Match': 708, 'Recall': 0.0708, 'Search Time': 11.349749999999961, 'Given n*k': 10000, 'Found n*k': 10000, 'unique neighbors': 10023, 'issue': False, 'Total Indexing Count': 8.851766})
('nytimes7', {'Total Match': 708, 'Recall': 0.0708, 'Search Time': 10.971735999999956, 'Given n*k': 10000, 'Found n*k': 10000, 'unique neighbors': 10023, 'issue': False, 'Total Indexing Count': 8.012082})
('nytimes8', {'Total Match': 20, 'Recall': 0.002, 'Search Time': 0.121656, 'Given n*k': 10000, 'Found n*k': 1179, 'unique neighbors': 1181, 'issue': True, 'Total Indexing Count': 10.262328})
('nytimes9', {'Total Match': 0, 'Recall': 0.0, 'Search Time': 0.0, 'Given n*k': 10000, 'Found n*k': 0, 'unique neighbors': 0, 'issue': True})
('random1', {'Total Match': 139, 'Recall': 0.03475, 'Search Time': 1.1751489999999996, 'Given n*k': 4000, 'Found n*k': 4000, 'unique neighbors': 4000, 'issue': False, 'Total Indexing Count': 18.202398})
('random10', {'Total Match': 73, 'Recall': 0.01825, 'Search Time': 0.5961579999999987, 'Given n*k': 4000, 'Found n*k': 4000, 'unique neighbors': 4000, 'issue': False, 'Total Indexing Count': 15.416013})
('random11', {'Total Match': 11, 'Recall': 0.00275, 'Search Time': 0.2929179999999994, 'Given n*k': 4000, 'Found n*k': 4000, 'unique neighbors': 4000, 'issue': False, 'Total Indexing Count': 15.621001})
('random2', {'Total Match': 264, 'Recall': 0.066, 'Search Time': 2.0411869999999963, 'Given n*k': 4000, 'Found n*k': 4000, 'unique neighbors': 4000, 'issue': False, 'Total Indexing Count': 14.290265})
('random3', {'Total Match': 501, 'Recall': 0.12525, 'Search Time': 4.401079000000008, 'Given n*k': 4000, 'Found n*k': 4000, 'unique neighbors': 4000, 'issue': False, 'Total Indexing Count': 14.293121})
('random4', {'Total Match': 1849, 'Recall': 0.46225, 'Search Time': 10.503275999999994, 'Given n*k': 4000, 'Found n*k': 4000, 'unique neighbors': 4000, 'issue': False, 'Total Indexing Count': 12.376515})
('random5', {'Total Match': 3564, 'Recall': 0.891, 'Search Time': 15.162208999999974, 'Given n*k': 4000, 'Found n*k': 4000, 'unique neighbors': 4000, 'issue': False, 'Total Indexing Count': 10.730247})
('random6', {'Total Match': 3590, 'Recall': 0.8975, 'Search Time': 14.098086999999973, 'Given n*k': 4000, 'Found n*k': 4000, 'unique neighbors': 4000, 'issue': False, 'Total Indexing Count': 10.601879})
('random7', {'Total Match': 3590, 'Recall': 0.8975, 'Search Time': 14.096443999999964, 'Given n*k': 4000, 'Found n*k': 4000, 'unique neighbors': 4000, 'issue': False, 'Total Indexing Count': 10.719957})
('random8', {'Total Match': 116, 'Recall': 0.029, 'Search Time': 1.056321000000001, 'Given n*k': 4000, 'Found n*k': 4000, 'unique neighbors': 4000, 'issue': False, 'Total Indexing Count': 17.55822})
('random9', {'Total Match': 75, 'Recall': 0.01875, 'Search Time': 0.6140049999999992, 'Given n*k': 4000, 'Found n*k': 4000, 'unique neighbors': 4000, 'issue': False, 'Total Indexing Count': 16.546})
('sald1m1', {'Total Match': 6828, 'Recall': 0.6828, 'Search Time': 0.5862669999999984, 'Given n*k': 10000, 'Found n*k': 10000, 'unique neighbors': 10009, 'issue': False, 'Total Indexing Count': 23.753051})
('sald1m10', {'Total Match': 5776, 'Recall': 0.5776, 'Search Time': 0.30017399999999883, 'Given n*k': 10000, 'Found n*k': 10000, 'unique neighbors': 10009, 'issue': False, 'Total Indexing Count': 20.564239})
('sald1m11', {'Total Match': 4651, 'Recall': 0.4651, 'Search Time': 0.1518780000000002, 'Given n*k': 10000, 'Found n*k': 10000, 'unique neighbors': 10009, 'issue': False, 'Total Indexing Count': 19.654753})
('sald1m2', {'Total Match': 7469, 'Recall': 0.7469, 'Search Time': 0.9613250000000007, 'Given n*k': 10000, 'Found n*k': 10000, 'unique neighbors': 10009, 'issue': False, 'Total Indexing Count': 19.198423})
('sald1m3', {'Total Match': 8244, 'Recall': 0.8244, 'Search Time': 1.7640879999999917, 'Given n*k': 10000, 'Found n*k': 10000, 'unique neighbors': 10009, 'issue': False, 'Total Indexing Count': 19.083321})
('sald1m4', {'Total Match': 9111, 'Recall': 0.9111, 'Search Time': 4.810950000000017, 'Given n*k': 10000, 'Found n*k': 10000, 'unique neighbors': 10009, 'issue': False, 'Total Indexing Count': 15.475461})
('sald1m5', {'Total Match': 9302, 'Recall': 0.9302, 'Search Time': 7.101460000000016, 'Given n*k': 10000, 'Found n*k': 10000, 'unique neighbors': 10009, 'issue': False, 'Total Indexing Count': 12.322181})
('sald1m6', {'Total Match': 9315, 'Recall': 0.9315, 'Search Time': 6.993383000000021, 'Given n*k': 10000, 'Found n*k': 10000, 'unique neighbors': 10009, 'issue': False, 'Total Indexing Count': 13.524655})
('sald1m7', {'Total Match': 9315, 'Recall': 0.9315, 'Search Time': 7.058084000000025, 'Given n*k': 10000, 'Found n*k': 10000, 'unique neighbors': 10009, 'issue': False, 'Total Indexing Count': 13.641507})
('sald1m8', {'Total Match': 4342, 'Recall': 0.4342, 'Search Time': 0.29830799999999946, 'Given n*k': 10000, 'Found n*k': 6384, 'unique neighbors': 6391, 'issue': True, 'Total Indexing Count': 22.76973})
('sald1m9', {'Total Match': 3, 'Recall': 0.0003, 'Search Time': 0.000235, 'Given n*k': 10000, 'Found n*k': 55, 'unique neighbors': 56, 'issue': True, 'Total Indexing Count': 22.220286})
('seismic1m1', {'Total Match': 18, 'Recall': 0.0018, 'Search Time': 0.072654, 'Given n*k': 10000, 'Found n*k': 24, 'unique neighbors': 24, 'issue': True, 'Total Indexing Count': 39.623783})
('seismic1m10', {'Total Match': 18, 'Recall': 0.0018, 'Search Time': 0.010375, 'Given n*k': 10000, 'Found n*k': 24, 'unique neighbors': 24, 'issue': True, 'Total Indexing Count': 38.352747})
('seismic1m11', {'Total Match': 18, 'Recall': 0.0018, 'Search Time': 0.004757, 'Given n*k': 10000, 'Found n*k': 24, 'unique neighbors': 24, 'issue': True, 'Total Indexing Count': 36.92806})
('seismic1m2', {'Total Match': 22, 'Recall': 0.0022, 'Search Time': 0.030923, 'Given n*k': 10000, 'Found n*k': 30, 'unique neighbors': 30, 'issue': True, 'Total Indexing Count': 33.287686})
('seismic1m3', {'Total Match': 23, 'Recall': 0.0023, 'Search Time': 0.081275, 'Given n*k': 10000, 'Found n*k': 32, 'unique neighbors': 32, 'issue': True, 'Total Indexing Count': 33.27881})
('seismic1m4', {'Total Match': 29, 'Recall': 0.0029, 'Search Time': 0.195114, 'Given n*k': 10000, 'Found n*k': 41, 'unique neighbors': 41, 'issue': True, 'Total Indexing Count': 30.712648})
('seismic1m5', {'Total Match': 28, 'Recall': 0.0028, 'Search Time': 0.37461099999999997, 'Given n*k': 10000, 'Found n*k': 42, 'unique neighbors': 42, 'issue': True, 'Total Indexing Count': 26.39517})
('seismic1m6', {'Total Indexing Count': 27.80126})
('seismic1m7', {'Total Indexing Count': 30.783491})
('seismic1m8', {'Total Match': 18, 'Recall': 0.0018, 'Search Time': 0.012436999999999998, 'Given n*k': 10000, 'Found n*k': 23, 'unique neighbors': 23, 'issue': True, 'Total Indexing Count': 37.933024})
('seismic1m9', {'Total Match': 19, 'Recall': 0.0019, 'Search Time': 0.008005, 'Given n*k': 10000, 'Found n*k': 27, 'unique neighbors': 27, 'issue': True, 'Total Indexing Count': 42.325515})
('sift1', {'Total Match': 327996, 'Recall': 0.327996, 'Search Time': 53.200614999977574, 'Given n*k': 1000000, 'Found n*k': 1000000, 'unique neighbors': 1000000, 'issue': False, 'Total Indexing Count': 24.991297})
('sift10', {'Total Match': 229060, 'Recall': 0.22906, 'Search Time': 30.681285000006973, 'Given n*k': 1000000, 'Found n*k': 1000000, 'unique neighbors': 1000000, 'issue': False, 'Total Indexing Count': 21.434043})
('sift11', {'Total Match': 153295, 'Recall': 0.153295, 'Search Time': 15.339233999992185, 'Given n*k': 1000000, 'Found n*k': 1000000, 'unique neighbors': 1000000, 'issue': False, 'Total Indexing Count': 20.551065})
('sift2', {'Total Match': 431129, 'Recall': 0.431129, 'Search Time': 78.66643699996722, 'Given n*k': 1000000, 'Found n*k': 1000000, 'unique neighbors': 1000000, 'issue': False, 'Total Indexing Count': 16.566509})
('sift3', {'Total Match': 574911, 'Recall': 0.574911, 'Search Time': 153.87327599995234, 'Given n*k': 1000000, 'Found n*k': 1000000, 'unique neighbors': 1000000, 'issue': False, 'Total Indexing Count': 17.08149})
('sift4', {'Total Match': 808301, 'Recall': 0.808301, 'Search Time': 441.45316799994663, 'Given n*k': 1000000, 'Found n*k': 1000000, 'unique neighbors': 1000000, 'issue': False, 'Total Indexing Count': 14.53277})
('sift5', {'Total Match': 916525, 'Recall': 0.916525, 'Search Time': 792.5119569999463, 'Given n*k': 1000000, 'Found n*k': 1000000, 'unique neighbors': 1000000, 'issue': False, 'Total Indexing Count': 13.30369})
('sift6', {'Total Match': 930331, 'Recall': 0.930331, 'Search Time': 827.4587639999457, 'Given n*k': 1000000, 'Found n*k': 1000000, 'unique neighbors': 1000000, 'issue': False, 'Total Indexing Count': 14.459309})
('sift7', {'Total Match': 930331, 'Recall': 0.930331, 'Search Time': 825.6459229999459, 'Given n*k': 1000000, 'Found n*k': 1000000, 'unique neighbors': 1000000, 'issue': False, 'Total Indexing Count': 14.44536})
('sift8', {'Total Match': 305903, 'Recall': 0.305903, 'Search Time': 46.384040999987654, 'Given n*k': 1000000, 'Found n*k': 1000000, 'unique neighbors': 1000000, 'issue': False, 'Total Indexing Count': 23.823243})
('sift9', {'Total Match': 249215, 'Recall': 0.249215, 'Search Time': 33.27520500000735, 'Given n*k': 1000000, 'Found n*k': 1000000, 'unique neighbors': 1000000, 'issue': False, 'Total Indexing Count': 22.918538})
('siftsmall1', {'Total Match': 9897, 'Recall': 0.9897, 'Search Time': 0.2177060000000002, 'Given n*k': 10000, 'Found n*k': 10000, 'unique neighbors': 10000, 'issue': False, 'Total Indexing Count': 1.39133})
('space1V1', {'Total Match': 1380, 'Recall': 0.138, 'Search Time': 0.6629479999999991, 'Given n*k': 10000, 'Found n*k': 10000, 'unique neighbors': 10000, 'issue': False, 'Total Indexing Count': 19.670108})
('space1V10', {'Total Match': 781, 'Recall': 0.0781, 'Search Time': 0.34720299999999804, 'Given n*k': 10000, 'Found n*k': 10000, 'unique neighbors': 10000, 'issue': False, 'Total Indexing Count': 17.960421})
('space1V11', {'Total Match': 455, 'Recall': 0.0455, 'Search Time': 0.17444500000000018, 'Given n*k': 10000, 'Found n*k': 10000, 'unique neighbors': 10000, 'issue': False, 'Total Indexing Count': 16.824968})
('space1V2', {'Total Match': 2101, 'Recall': 0.2101, 'Search Time': 1.1852899999999977, 'Given n*k': 10000, 'Found n*k': 10000, 'unique neighbors': 10000, 'issue': False, 'Total Indexing Count': 15.302704})
('space1V3', {'Total Match': 3297, 'Recall': 0.3297, 'Search Time': 2.6187730000000045, 'Given n*k': 10000, 'Found n*k': 10000, 'unique neighbors': 10000, 'issue': False, 'Total Indexing Count': 15.249049})
('space1V4', {'Total Match': 6386, 'Recall': 0.6386, 'Search Time': 7.1097070000000295, 'Given n*k': 10000, 'Found n*k': 10000, 'unique neighbors': 10000, 'issue': False, 'Total Indexing Count': 12.483176})
('space1V5', {'Total Match': 8443, 'Recall': 0.8443, 'Search Time': 12.044708999999953, 'Given n*k': 10000, 'Found n*k': 10000, 'unique neighbors': 10000, 'issue': False, 'Total Indexing Count': 10.948008})
('space1V6', {'Total Match': 8535, 'Recall': 0.8535, 'Search Time': 12.92578699999994, 'Given n*k': 10000, 'Found n*k': 10000, 'unique neighbors': 10000, 'issue': False, 'Total Indexing Count': 10.714911})
('space1V7', {'Total Match': 8535, 'Recall': 0.8535, 'Search Time': 12.174404999999963, 'Given n*k': 10000, 'Found n*k': 10000, 'unique neighbors': 10000, 'issue': False, 'Total Indexing Count': 10.851138})
('space1V8', {'Total Match': 1215, 'Recall': 0.1215, 'Search Time': 0.6244299999999989, 'Given n*k': 10000, 'Found n*k': 10000, 'unique neighbors': 10000, 'issue': False, 'Total Indexing Count': 17.356891})
('space1V9', {'Total Match': 895, 'Recall': 0.0895, 'Search Time': 0.39073799999999714, 'Given n*k': 10000, 'Found n*k': 10000, 'unique neighbors': 10000, 'issue': False, 'Total Indexing Count': 19.516711})
('sun1', {'Total Match': 3233, 'Recall': 0.80825, 'Search Time': 3.9048030000000065, 'Given n*k': 4000, 'Found n*k': 4000, 'unique neighbors': 4000, 'issue': False, 'Total Indexing Count': 6.500768})
('sun10', {'Total Match': 2439, 'Recall': 0.60975, 'Search Time': 1.481146999999996, 'Given n*k': 4000, 'Found n*k': 4000, 'unique neighbors': 4000, 'issue': False, 'Total Indexing Count': 5.304626})
('sun11', {'Total Match': 1715, 'Recall': 0.42875, 'Search Time': 0.73929, 'Given n*k': 4000, 'Found n*k': 4000, 'unique neighbors': 4000, 'issue': False, 'Total Indexing Count': 5.171083})
('sun2', {'Total Match': 3730, 'Recall': 0.9325, 'Search Time': 4.603190000000004, 'Given n*k': 4000, 'Found n*k': 4000, 'unique neighbors': 4000, 'issue': False, 'Total Indexing Count': 4.817148})
('sun3', {'Total Match': 3833, 'Recall': 0.95825, 'Search Time': 7.6906550000000085, 'Given n*k': 4000, 'Found n*k': 4000, 'unique neighbors': 4000, 'issue': False, 'Total Indexing Count': 4.810648})
('sun4', {'Total Match': 3833, 'Recall': 0.95825, 'Search Time': 13.470425999999977, 'Given n*k': 4000, 'Found n*k': 4000, 'unique neighbors': 4000, 'issue': False, 'Total Indexing Count': 4.105826})
('sun5', {'Total Match': 3833, 'Recall': 0.95825, 'Search Time': 14.914386999999966, 'Given n*k': 4000, 'Found n*k': 4000, 'unique neighbors': 4000, 'issue': False, 'Total Indexing Count': 3.635254})
('sun6', {'Total Match': 3833, 'Recall': 0.95825, 'Search Time': 13.754558999999963, 'Given n*k': 4000, 'Found n*k': 4000, 'unique neighbors': 4000, 'issue': False, 'Total Indexing Count': 4.104655})
('sun7', {'Total Match': 3833, 'Recall': 0.95825, 'Search Time': 11.756117999999983, 'Given n*k': 4000, 'Found n*k': 4000, 'unique neighbors': 4000, 'issue': False, 'Total Indexing Count': 3.827391})
